,UF,Municipio,popMun,AnoBase,codMun,popUF
518,MA,Estreito,39805,2014,2104057,6850884
519,MA,Feira Nova do Maranhão,8293,2014,2104073,6850884
520,MA,Fernando Falcão,9932,2014,2104081,6850884
521,MA,Formosa da Serra Negra,18337,2014,2104099,6850884
522,MA,Fortaleza dos Nogueiras,12360,2014,2104107,6850884
523,MA,Fortuna,15226,2014,2104206,6850884
524,MA,Godofredo Viana,11262,2014,2104305,6850884
525,MA,Gonçalves Dias,17576,2014,2104404,6850884
526,MA,Governador Archer,10531,2014,2104503,6850884
527,MA,Governador Edison Lobão,17430,2014,2104552,6850884
528,MA,Governador Eugênio Barros,16386,2014,2104602,6850884
529,MA,Governador Luiz Rocha,7580,2014,2104628,6850884
530,MA,Governador Newton Bello,10060,2014,2104651,6850884
531,MA,Governador Nunes Freire,25188,2014,2104677,6850884
532,MA,Graça Aranha,6147,2014,2104701,6850884
533,MA,Grajaú,66732,2014,2104800,6850884
534,MA,Guimarães,11881,2014,2104909,6850884
535,MA,Humberto de Campos,27679,2014,2105005,6850884
536,MA,Icatu,26240,2014,2105104,6850884
537,MA,Igarapé do Meio,13567,2014,2105153,6850884
538,MA,Igarapé Grande,11533,2014,2105203,6850884
539,MA,Imperatriz,252320,2014,2105302,6850884
540,MA,Itaipava do Grajaú,13579,2014,2105351,6850884
541,MA,Itapecuru Mirim,65713,2014,2105401,6850884
542,MA,Itinga do Maranhão,25357,2014,2105427,6850884
543,MA,Jatobá,9596,2014,2105450,6850884
544,MA,Jenipapo dos Vieiras,16015,2014,2105476,6850884
545,MA,João Lisboa,23338,2014,2105500,6850884
546,MA,Joselândia,15792,2014,2105609,6850884
547,MA,Junco do Maranhão,3539,2014,2105658,6850884
548,MA,Lago da Pedra,48511,2014,2105708,6850884
549,MA,Lago do Junco,10565,2014,2105807,6850884
550,MA,Lago dos Rodrigues,8745,2014,2105948,6850884
551,MA,Lago Verde,15820,2014,2105906,6850884
552,MA,Lagoa do Mato,11005,2014,2105922,6850884
553,MA,Lagoa Grande do Maranhão,12822,2014,2105963,6850884
554,MA,Lajeado Novo,7287,2014,2105989,6850884
555,MA,Lima Campos,11612,2014,2106003,6850884
556,MA,Loreto,11795,2014,2106102,6850884
557,MA,Luís Domingues,6744,2014,2106201,6850884
558,MA,Magalhães de Almeida,18982,2014,2106300,6850884
559,MA,Maracaçumé,20549,2014,2106326,6850884
560,MA,Marajá do Sena,7689,2014,2106359,6850884
561,MA,Maranhãozinho,15384,2014,2106375,6850884
562,MA,Mata Roma,16169,2014,2106409,6850884
563,MA,Matinha,22673,2014,2106508,6850884
564,MA,Matões,32773,2014,2106607,6850884
565,MA,Matões do Norte,15758,2014,2106631,6850884
566,MA,Milagres do Maranhão,8261,2014,2106672,6850884
567,MA,Mirador,20586,2014,2106706,6850884
568,MA,Miranda do Norte,26979,2014,2106755,6850884
569,MA,Mirinzal,14570,2014,2106805,6850884
570,MA,Monção,32516,2014,2106904,6850884
571,MA,Montes Altos,9102,2014,2107001,6850884
572,MA,Morros,18747,2014,2107100,6850884
573,MA,Nina Rodrigues,13746,2014,2107209,6850884
574,MA,Nova Colinas,5183,2014,2107258,6850884
575,MA,Nova Iorque,4595,2014,2107308,6850884
576,MA,Nova Olinda do Maranhão,20184,2014,2107357,6850884
577,MA,Olho d'Água das Cunhãs,19009,2014,2107407,6850884
578,MA,Olinda Nova do Maranhão,14110,2014,2107456,6850884
579,MA,Paço do Lumiar,115693,2014,2107506,6850884
580,MA,Palmeirândia,19213,2014,2107605,6850884
581,MA,Paraibano,20768,2014,2107704,6850884
582,MA,Parnarama,34018,2014,2107803,6850884
583,MA,Passagem Franca,18387,2014,2107902,6850884
584,MA,Pastos Bons,18848,2014,2108009,6850884
585,MA,Paulino Neves,15427,2014,2108058,6850884
586,MA,Paulo Ramos,20539,2014,2108108,6850884
587,MA,Pedreiras,38582,2014,2108207,6850884
588,MA,Pedro do Rosário,24183,2014,2108256,6850884
589,MA,Penalva,36899,2014,2108306,6850884
590,MA,Peri Mirim,13989,2014,2108405,6850884
591,MA,Peritoró,22369,2014,2108454,6850884
592,MA,Pindaré-Mirim,32037,2014,2108504,6850884
593,MA,Pinheiro,80917,2014,2108603,6850884
594,MA,Pio XII,21333,2014,2108702,6850884
595,MA,Pirapemas,18053,2014,2108801,6850884
596,MA,Poção de Pedras,18191,2014,2108900,6850884
597,MA,Porto Franco,22956,2014,2109007,6850884
598,MA,Porto Rico do Maranhão,5909,2014,2109056,6850884
599,MA,Presidente Dutra,46369,2014,2109106,6850884
600,MA,Presidente Juscelino,12255,2014,2109205,6850884
601,MA,Presidente Médici,6755,2014,2109239,6850884
602,MA,Presidente Sarney,18210,2014,2109270,6850884
603,MA,Presidente Vargas,11206,2014,2109304,6850884
604,MA,Primeira Cruz,14758,2014,2109403,6850884
605,MA,Raposa,29167,2014,2109452,6850884
606,MA,Riachão,19926,2014,2109502,6850884
607,MA,Ribamar Fiquene,7563,2014,2109551,6850884
608,MA,Rosário,41349,2014,2109601,6850884
609,MA,Sambaíba,5546,2014,2109700,6850884
610,MA,Santa Filomena do Maranhão,7503,2014,2109759,6850884
611,MA,Santa Helena,40518,2014,2109809,6850884
612,MA,Santa Inês,82680,2014,2109908,6850884
613,MA,Santa Luzia,75762,2014,2110005,6850884
614,MA,Santa Luzia do Paruá,24507,2014,2110039,6850884
615,MA,Santa Quitéria do Maranhão,24879,2014,2110104,6850884
616,MA,Santa Rita,35364,2014,2110203,6850884
617,MA,Santana do Maranhão,12761,2014,2110237,6850884
618,MA,Santo Amaro do Maranhão,15110,2014,2110278,6850884
619,MA,Santo Antônio dos Lopes,14270,2014,2110302,6850884
620,MA,São Benedito do Rio Preto,18189,2014,2110401,6850884
621,MA,São Bento,43447,2014,2110500,6850884
622,MA,São Bernardo,27599,2014,2110609,6850884
623,MA,São Domingos do Azeitão,7187,2014,2110658,6850884
624,MA,São Domingos do Maranhão,33716,2014,2110708,6850884
625,MA,São Félix de Balsas,4554,2014,2110807,6850884
626,MA,São Francisco do Brejão,11242,2014,2110856,6850884
627,MA,São Francisco do Maranhão,11961,2014,2110906,6850884
628,MA,São João Batista,20195,2014,2111003,6850884
629,MA,São João do Carú,15558,2014,2111029,6850884
630,MA,São João do Paraíso,10933,2014,2111052,6850884
631,MA,São João do Soter,17956,2014,2111078,6850884
632,MA,São João dos Patos,25287,2014,2111102,6850884
633,MA,São José de Ribamar,172402,2014,2111201,6850884
634,MA,São José dos Basílios,7501,2014,2111250,6850884
635,MA,São Luís,1064197,2014,2111300,6850884
636,MA,São Luís Gonzaga do Maranhão,18807,2014,2111409,6850884
637,MA,São Mateus do Maranhão,40341,2014,2111508,6850884
638,MA,São Pedro da Água Branca,12349,2014,2111532,6850884
639,MA,São Pedro dos Crentes,4542,2014,2111573,6850884
640,MA,São Raimundo das Mangabeiras,18255,2014,2111607,6850884
641,MA,São Raimundo do Doca Bezerra,5387,2014,2111631,6850884
642,MA,São Roberto,6432,2014,2111672,6850884
643,MA,São Vicente Ferrer,21591,2014,2111706,6850884
644,MA,Satubinha,13231,2014,2111722,6850884
645,MA,Senador Alexandre Costa,10763,2014,2111748,6850884
646,MA,Senador La Rocque,14195,2014,2111763,6850884
647,MA,Serrano do Maranhão,10758,2014,2111789,6850884
648,MA,Sítio Novo,17559,2014,2111805,6850884
649,MA,Sucupira do Norte,10444,2014,2111904,6850884
650,MA,Sucupira do Riachão,5519,2014,2111953,6850884
651,MA,Tasso Fragoso,8219,2014,2112001,6850884
652,MA,Timbiras,28442,2014,2112100,6850884
653,MA,Timon,163342,2014,2112209,6850884
654,MA,Trizidela do Vale,20747,2014,2112233,6850884
655,MA,Tufilândia,5699,2014,2112274,6850884
656,MA,Tuntum,40566,2014,2112308,6850884
657,MA,Turiaçu,34694,2014,2112407,6850884
658,MA,Turilândia,24559,2014,2112456,6850884
659,MA,Tutóia,56501,2014,2112506,6850884
660,MA,Urbano Santos,31840,2014,2112605,6850884
661,MA,Vargem Grande,53918,2014,2112704,6850884
662,MA,Viana,50976,2014,2112803,6850884
663,MA,Vila Nova dos Martírios,12661,2014,2112852,6850884
664,MA,Vitória do Mearim,31923,2014,2112902,6850884
665,MA,Vitorino Freire,30937,2014,2113009,6850884
666,MA,Zé Doca,50190,2014,2114007,6850884
667,PI,Acauã,6913,2014,2200053,3194718
668,PI,Agricolândia,5087,2014,2200103,3194718
669,PI,Água Branca,16944,2014,2200202,3194718
670,PI,Alagoinha do Piauí,7485,2014,2200251,3194718
671,PI,Alegrete do Piauí,5215,2014,2200277,3194718
672,PI,Alto Longá,13967,2014,2200301,3194718
673,PI,Altos,39625,2014,2200400,3194718
674,PI,Alvorada do Gurguéia,5249,2014,2200459,3194718
675,PI,Amarante,17305,2014,2200509,3194718
676,PI,Angical do Piauí,6697,2014,2200608,3194718
677,PI,Anísio de Abreu,9531,2014,2200707,3194718
678,PI,Antônio Almeida,3097,2014,2200806,3194718
679,PI,Aroazes,5773,2014,2200905,3194718
680,PI,Aroeiras do Itaim,2460,2014,2200954,3194718
681,PI,Arraial,4678,2014,2201002,3194718
682,PI,Assunção do Piauí,7667,2014,2201051,3194718
683,PI,Avelino Lopes,11390,2014,2201101,3194718
684,PI,Baixa Grande do Ribeiro,11123,2014,2201150,3194718
685,PI,Barra D'Alcântara,3886,2014,2201176,3194718
686,PI,Barras,45938,2014,2201200,3194718
687,PI,Barreiras do Piauí,3283,2014,2201309,3194718
688,PI,Barro Duro,6941,2014,2201408,3194718
689,PI,Batalha,26277,2014,2201507,3194718
690,PI,Bela Vista do Piauí,3902,2014,2201556,3194718
691,PI,Belém do Piauí,3440,2014,2201572,3194718
692,PI,Beneditinos,10021,2014,2201606,3194718
693,PI,Bertolínia,5396,2014,2201705,3194718
694,PI,Betânia do Piauí,6092,2014,2201739,3194718
695,PI,Boa Hora,6560,2014,2201770,3194718
696,PI,Bocaina,4431,2014,2201804,3194718
697,PI,Bom Jesus,24092,2014,2201903,3194718
698,PI,Bom Princípio do Piauí,5474,2014,2201919,3194718
699,PI,Bonfim do Piauí,5531,2014,2201929,3194718
700,PI,Boqueirão do Piauí,6359,2014,2201945,3194718
701,PI,Brasileira,8139,2014,2201960,3194718
702,PI,Brejo do Piauí,3714,2014,2201988,3194718
703,PI,Buriti dos Lopes,19386,2014,2202000,3194718
704,PI,Buriti dos Montes,8165,2014,2202026,3194718
705,PI,Cabeceiras do Piauí,10276,2014,2202059,3194718
706,PI,Cajazeiras do Piauí,3456,2014,2202075,3194718
707,PI,Cajueiro da Praia,7415,2014,2202083,3194718
708,PI,Caldeirão Grande do Piauí,5675,2014,2202091,3194718
709,PI,Campinas do Piauí,5499,2014,2202109,3194718
710,PI,Campo Alegre do Fidalgo,4883,2014,2202117,3194718
711,PI,Campo Grande do Piauí,5775,2014,2202133,3194718
712,PI,Campo Largo do Piauí,7058,2014,2202174,3194718
713,PI,Campo Maior,45904,2014,2202208,3194718
714,PI,Canavieira,3911,2014,2202251,3194718
715,PI,Canto do Buriti,20619,2014,2202307,3194718
716,PI,Capitão de Campos,11208,2014,2202406,3194718
717,PI,Capitão Gervásio Oliveira,3993,2014,2202455,3194718
718,PI,Caracol,10588,2014,2202505,3194718
719,PI,Caraúbas do Piauí,5704,2014,2202539,3194718
720,PI,Caridade do Piauí,4974,2014,2202554,3194718
721,PI,Castelo do Piauí,18466,2014,2202604,3194718
722,PI,Caxingó,5248,2014,2202653,3194718
723,PI,Cocal,27163,2014,2202703,3194718
724,PI,Cocal de Telha,4611,2014,2202711,3194718
725,PI,Cocal dos Alves,6014,2014,2202729,3194718
726,PI,Coivaras,3916,2014,2202737,3194718
727,PI,Colônia do Gurguéia,6278,2014,2202752,3194718
728,PI,Colônia do Piauí,7522,2014,2202778,3194718
729,PI,Conceição do Canindé,4532,2014,2202802,3194718
730,PI,Coronel José Dias,4598,2014,2202851,3194718
731,PI,Corrente,26011,2014,2202901,3194718
732,PI,Cristalândia do Piauí,8069,2014,2203008,3194718
733,PI,Cristino Castro,10191,2014,2203107,3194718
734,PI,Curimatá,11078,2014,2203206,3194718
735,PI,Currais,4829,2014,2203230,3194718
736,PI,Curral Novo do Piauí,5059,2014,2203271,3194718
737,PI,Curralinhos,4318,2014,2203255,3194718
738,PI,Demerval Lobão,13526,2014,2203305,3194718
739,PI,Dirceu Arcoverde,6841,2014,2203354,3194718
740,PI,Dom Expedito Lopes,6735,2014,2203404,3194718
741,PI,Dom Inocêncio,9376,2014,2203453,3194718
742,PI,Domingos Mourão,4291,2014,2203420,3194718
743,PI,Elesbão Veloso,14462,2014,2203503,3194718
744,PI,Eliseu Martins,4791,2014,2203602,3194718
745,PI,Esperantina,38749,2014,2203701,3194718
746,PI,Fartura do Piauí,5186,2014,2203750,3194718
747,PI,Flores do Piauí,4395,2014,2203800,3194718
748,PI,Floresta do Piauí,2513,2014,2203859,3194718
749,PI,Floriano,58702,2014,2203909,3194718
750,PI,Francinópolis,5268,2014,2204006,3194718
751,PI,Francisco Ayres,4361,2014,2204105,3194718
752,PI,Francisco Macedo,3078,2014,2204154,3194718
753,PI,Francisco Santos,8993,2014,2204204,3194718
754,PI,Fronteiras,11411,2014,2204303,3194718
755,PI,Geminiano,5298,2014,2204352,3194718
756,PI,Gilbués,10509,2014,2204402,3194718
757,PI,Guadalupe,10340,2014,2204501,3194718
758,PI,Guaribas,4472,2014,2204550,3194718
759,PI,Hugo Napoleão,3811,2014,2204600,3194718
760,PI,Ilha Grande,9176,2014,2204659,3194718
761,PI,Inhuma,15032,2014,2204709,3194718
762,PI,Ipiranga do Piauí,9569,2014,2204808,3194718
763,PI,Isaías Coelho,8389,2014,2204907,3194718
764,PI,Itainópolis,11330,2014,2205003,3194718
765,PI,Itaueira,10818,2014,2205102,3194718
766,PI,Jacobina do Piauí,5695,2014,2205151,3194718
767,PI,Jaicós,18585,2014,2205201,3194718
768,PI,Jardim do Mulato,4402,2014,2205250,3194718
769,PI,Jatobá do Piauí,4756,2014,2205276,3194718
770,PI,Jerumenha,4397,2014,2205300,3194718
771,PI,João Costa,2968,2014,2205359,3194718
772,PI,Joaquim Pires,14059,2014,2205409,3194718
773,PI,Joca Marques,5282,2014,2205458,3194718
774,PI,José de Freitas,38169,2014,2205508,3194718
775,PI,Juazeiro do Piauí,4837,2014,2205516,3194718
776,PI,Júlio Borges,5496,2014,2205524,3194718
777,PI,Jurema,4641,2014,2205532,3194718
778,PI,Lagoa Alegre,8290,2014,2205557,3194718
779,PI,Lagoa de São Francisco,6590,2014,2205573,3194718
780,PI,Lagoa do Barro do Piauí,4570,2014,2205565,3194718
781,PI,Lagoa do Piauí,3963,2014,2205581,3194718
782,PI,Lagoa do Sítio,5022,2014,2205599,3194718
783,PI,Lagoinha do Piauí,2757,2014,2205540,3194718
784,PI,Landri Sales,5251,2014,2205607,3194718
785,PI,Luís Correia,29415,2014,2205706,3194718
786,PI,Luzilândia,25028,2014,2205805,3194718
787,PI,Madeiro,8075,2014,2205854,3194718
788,PI,Manoel Emídio,5262,2014,2205904,3194718
789,PI,Marcolândia,8186,2014,2205953,3194718
790,PI,Marcos Parente,4482,2014,2206001,3194718
791,PI,Massapê do Piauí,6315,2014,2206050,3194718
792,PI,Matias Olímpio,10693,2014,2206100,3194718
793,PI,Miguel Alves,32993,2014,2206209,3194718
794,PI,Miguel Leão,1239,2014,2206308,3194718
795,PI,Milton Brandão,6791,2014,2206357,3194718
796,PI,Monsenhor Gil,10410,2014,2206407,3194718
797,PI,Monsenhor Hipólito,7565,2014,2206506,3194718
798,PI,Monte Alegre do Piauí,10441,2014,2206605,3194718
799,PI,Morro Cabeça no Tempo,4077,2014,2206654,3194718
800,PI,Morro do Chapéu do Piauí,6641,2014,2206670,3194718
801,PI,Murici dos Portelas,8846,2014,2206696,3194718
802,PI,Nazaré do Piauí,7279,2014,2206704,3194718
803,PI,Nazária,8330,2014,2206720,3194718
804,PI,Nossa Senhora de Nazaré,4723,2014,2206753,3194718
805,PI,Nossa Senhora dos Remédios,8457,2014,2206803,3194718
806,PI,Nova Santa Rita,4276,2014,2207959,3194718
807,PI,Novo Oriente do Piauí,6493,2014,2206902,3194718
808,PI,Novo Santo Antônio,3371,2014,2206951,3194718
809,PI,Oeiras,36266,2014,2207009,3194718
810,PI,Olho D'Água do Piauí,2390,2014,2207108,3194718
811,PI,Padre Marcos,6742,2014,2207207,3194718
812,PI,Paes Landim,4074,2014,2207306,3194718
813,PI,Pajeú do Piauí,3479,2014,2207355,3194718
814,PI,Palmeira do Piauí,4988,2014,2207405,3194718
815,PI,Palmeirais,14151,2014,2207504,3194718
816,PI,Paquetá,3909,2014,2207553,3194718
817,PI,Parnaguá,10530,2014,2207603,3194718
818,PI,Parnaíba,149348,2014,2207702,3194718
819,PI,Passagem Franca do Piauí,4470,2014,2207751,3194718
820,PI,Patos do Piauí,6241,2014,2207777,3194718
821,PI,Pau D'Arco do Piauí,3914,2014,2207793,3194718
822,PI,Paulistana,20133,2014,2207801,3194718
823,PI,Pavussu,3645,2014,2207850,3194718
824,PI,Pedro II,38014,2014,2207900,3194718
825,PI,Pedro Laurentino,2472,2014,2207934,3194718
826,PI,Picos,76309,2014,2208007,3194718
827,PI,Pimenteiras,11900,2014,2208106,3194718
828,PI,Pio IX,18023,2014,2208205,3194718
829,PI,Piracuruca,28066,2014,2208304,3194718
830,PI,Piripiri,62600,2014,2208403,3194718
831,PI,Porto,12239,2014,2208502,3194718
832,PI,Porto Alegre do Piauí,2637,2014,2208551,3194718
833,PI,Prata do Piauí,3107,2014,2208601,3194718
834,PI,Queimada Nova,8775,2014,2208650,3194718
835,PI,Redenção do Gurguéia,8580,2014,2208700,3194718
836,PI,Regeneração,17696,2014,2208809,3194718
837,PI,Riacho Frio,4255,2014,2208858,3194718
838,PI,Ribeira do Piauí,4368,2014,2208874,3194718
839,PI,Ribeiro Gonçalves,7112,2014,2208908,3194718
840,PI,Rio Grande do Piauí,6328,2014,2209005,3194718
841,PI,Santa Cruz do Piauí,6119,2014,2209104,3194718
842,PI,Santa Cruz dos Milagres,3910,2014,2209153,3194718
843,PI,Santa Filomena,6152,2014,2209203,3194718
844,PI,Santa Luz,5694,2014,2209302,3194718
845,PI,Santa Rosa do Piauí,5180,2014,2209377,3194718
846,PI,Santana do Piauí,4534,2014,2209351,3194718
847,PI,Santo Antônio de Lisboa,6215,2014,2209401,3194718
848,PI,Santo Antônio dos Milagres,2109,2014,2209450,3194718
849,PI,Santo Inácio do Piauí,3713,2014,2209500,3194718
850,PI,São Braz do Piauí,4367,2014,2209559,3194718
851,PI,São Félix do Piauí,2931,2014,2209609,3194718
852,PI,São Francisco de Assis do Piauí,5759,2014,2209658,3194718
853,PI,São Francisco do Piauí,6332,2014,2209708,3194718
854,PI,São Gonçalo do Gurguéia,2942,2014,2209757,3194718
855,PI,São Gonçalo do Piauí,4885,2014,2209807,3194718
856,PI,São João da Canabrava,4516,2014,2209856,3194718
857,PI,São João da Fronteira,5873,2014,2209872,3194718
858,PI,São João da Serra,6101,2014,2209906,3194718
859,PI,São João da Varjota,4738,2014,2209955,3194718
860,PI,São João do Arraial,7700,2014,2209971,3194718
861,PI,São João do Piauí,20077,2014,2210003,3194718
862,PI,São José do Divino,5237,2014,2210052,3194718
863,PI,São José do Peixe,3702,2014,2210102,3194718
864,PI,São José do Piauí,6615,2014,2210201,3194718
865,PI,São Julião,5771,2014,2210300,3194718
866,PI,São Lourenço do Piauí,4488,2014,2210359,3194718
867,PI,São Luis do Piauí,2593,2014,2210375,3194718
868,PI,São Miguel da Baixa Grande,2407,2014,2210383,3194718
869,PI,São Miguel do Fidalgo,2994,2014,2210391,3194718
870,PI,São Miguel do Tapuio,18132,2014,2210409,3194718
871,PI,São Pedro do Piauí,13956,2014,2210508,3194718
872,PI,São Raimundo Nonato,33613,2014,2210607,3194718
873,PI,Sebastião Barros,3475,2014,2210623,3194718
874,PI,Sebastião Leal,4199,2014,2210631,3194718
875,PI,Sigefredo Pacheco,9799,2014,2210656,3194718
876,PI,Simões,14393,2014,2210706,3194718
877,PI,Simplício Mendes,12385,2014,2210805,3194718
878,PI,Socorro do Piauí,4519,2014,2210904,3194718
879,PI,Sussuapara,6504,2014,2210938,3194718
880,PI,Tamboril do Piauí,2839,2014,2210953,3194718
881,PI,Tanque do Piauí,2694,2014,2210979,3194718
882,PI,Teresina,840600,2014,2211001,3194718
883,PI,União,43511,2014,2211100,3194718
884,PI,Uruçuí,20902,2014,2211209,3194718
885,PI,Valença do Piauí,20555,2014,2211308,3194718
886,PI,Várzea Branca,4899,2014,2211357,3194718
887,PI,Várzea Grande,4339,2014,2211407,3194718
888,PI,Vera Mendes,3023,2014,2211506,3194718
889,PI,Vila Nova do Piauí,2987,2014,2211605,3194718
890,PI,Wall Ferraz,4365,2014,2211704,3194718
891,CE,Abaiara,11226,2014,2300101,8842791
892,CE,Acarape,16153,2014,2300150,8842791
893,CE,Acaraú,60684,2014,2300200,8842791
894,CE,Acopiara,52903,2014,2300309,8842791
895,CE,Aiuaba,16893,2014,2300408,8842791
896,CE,Alcântaras,11247,2014,2300507,8842791
897,CE,Altaneira,7271,2014,2300606,8842791
898,CE,Alto Santo,16823,2014,2300705,8842791
899,CE,Amontada,41672,2014,2300754,8842791
900,CE,Antonina do Norte,7200,2014,2300804,8842791
901,CE,Apuiarés,14483,2014,2300903,8842791
902,CE,Aquiraz,76967,2014,2301000,8842791
903,CE,Aracati,72248,2014,2301109,8842791
904,CE,Aracoiaba,26062,2014,2301208,8842791
905,CE,Ararendá,10750,2014,2301257,8842791
906,CE,Araripe,21230,2014,2301307,8842791
907,CE,Aratuba,11419,2014,2301406,8842791
908,CE,Arneiroz,7768,2014,2301505,8842791
909,CE,Assaré,23058,2014,2301604,8842791
910,CE,Aurora,24658,2014,2301703,8842791
911,CE,Baixio,6182,2014,2301802,8842791
912,CE,Banabuiú,17842,2014,2301851,8842791
913,CE,Barbalha,58347,2014,2301901,8842791
914,CE,Barreira,20532,2014,2301950,8842791
