,UF,codMun,AreaPrestacao
20981,PR,4120309,Toda UF
20982,PR,4120333,Toda UF
20983,PR,4120358,Toda UF
20984,PR,4120408,Toda UF
20985,PR,4120507,Toda UF
20986,PR,4120606,Toda UF
20987,PR,4120655,Toda UF
20988,PR,4120705,Toda UF
20989,PR,4120804,Toda UF
20990,PR,4120853,Toda UF
20991,PR,4120903,Toda UF
20992,PR,4121000,Toda UF
20993,PR,4121109,Toda UF
20994,PR,4121208,Toda UF
20995,PR,4121257,Toda UF
20996,PR,4121307,Toda UF
20997,PR,4121356,Toda UF
20998,PR,4121406,Toda UF
20999,PR,4121505,Toda UF
21000,PR,4121604,Toda UF
21001,PR,4121703,Toda UF
21002,PR,4121752,Toda UF
21003,PR,4121802,Toda UF
21004,PR,4121901,Toda UF
21005,PR,4122008,Toda UF
21006,PR,4122107,Toda UF
21007,PR,4122156,Toda UF
21008,PR,4122172,Toda UF
21009,PR,4122206,Toda UF
21010,PR,4122305,Toda UF
21011,PR,4122404,Toda UF
21012,PR,4122503,Toda UF
21013,PR,4122602,Toda UF
21014,PR,4122651,Toda UF
21015,PR,4122701,Toda UF
21016,PR,4122800,Toda UF
21017,PR,4122909,Toda UF
21018,PR,4123006,Toda UF
21019,PR,4123105,Toda UF
21020,PR,4123204,Toda UF
21021,PR,4123303,Toda UF
21022,PR,4123402,Toda UF
21023,PR,4123501,Toda UF
21024,PR,4123600,Toda UF
21025,PR,4123709,Toda UF
21026,PR,4123808,Toda UF
21027,PR,4123824,Toda UF
21028,PR,4123857,Toda UF
21029,PR,4123907,Toda UF
21030,PR,4123956,Toda UF
21031,PR,4124020,Toda UF
21032,PR,4124053,Toda UF
21033,PR,4124004,Toda UF
21034,PR,4124103,Toda UF
21035,PR,4124202,Toda UF
21036,PR,4124301,Toda UF
21037,PR,4124400,Toda UF
21038,PR,4124509,Toda UF
21039,PR,4124608,Toda UF
21040,PR,4124707,Toda UF
21041,PR,4124806,Toda UF
21042,PR,4124905,Toda UF
21043,PR,4125001,Toda UF
21044,PR,4125100,Toda UF
21045,PR,4125308,Toda UF
21046,PR,4125357,Toda UF
21047,PR,4125209,Toda UF
21048,PR,4125407,Toda UF
21049,PR,4125456,Toda UF
21050,PR,4125506,Toda UF
21051,PR,4125555,Toda UF
21052,PR,4125605,Toda UF
21053,PR,4125704,Toda UF
21054,PR,4125753,Toda UF
21055,PR,4125803,Toda UF
21056,PR,4125902,Toda UF
21057,PR,4126009,Toda UF
21058,PR,4126108,Toda UF
21059,PR,4126207,Toda UF
21060,PR,4126256,Toda UF
21061,PR,4126272,Toda UF
21062,PR,4126306,Toda UF
21063,PR,4126355,Toda UF
21064,PR,4126405,Toda UF
21065,PR,4126504,Toda UF
21066,PR,4126603,Toda UF
21067,PR,4126652,Toda UF
21068,PR,4126678,Toda UF
21069,PR,4126702,Toda UF
21070,PR,4126801,Toda UF
21071,PR,4126900,Toda UF
21072,PR,4127007,Toda UF
21073,PR,4127106,Toda UF
21074,PR,4127205,Toda UF
21075,PR,4127304,Toda UF
21076,PR,4127403,Toda UF
21077,PR,4127502,Toda UF
21078,PR,4127601,Toda UF
21079,PR,4127700,Toda UF
21080,PR,4127809,Toda UF
21081,PR,4127858,Toda UF
21082,PR,4127882,Toda UF
21083,PR,4127908,Toda UF
21084,PR,4127957,Toda UF
21085,PR,4127965,Toda UF
21086,PR,4128005,Toda UF
21087,PR,4128104,Toda UF
21088,PR,4128203,Toda UF
21089,PR,4128302,Toda UF
21090,PR,4128401,Toda UF
21091,PR,4128534,Toda UF
21092,PR,4128559,Toda UF
21093,PR,4128609,Toda UF
21094,PR,4128658,Toda UF
21095,PR,4128708,Toda UF
21096,PR,4128500,Toda UF
21097,PR,4128807,Toda UF
21098,SC,4200051,Toda UF
21099,SC,4200101,Toda UF
21100,SC,4200200,Toda UF
21101,SC,4200309,Toda UF
21102,SC,4200408,Toda UF
21103,SC,4200507,Toda UF
21104,SC,4200556,Toda UF
21105,SC,4200606,Toda UF
21106,SC,4200705,Toda UF
21107,SC,4200754,Toda UF
21108,SC,4200804,Toda UF
21109,SC,4200903,Toda UF
21110,SC,4201000,Toda UF
21111,SC,4201109,Toda UF
21112,SC,4201208,Toda UF
21113,SC,4201257,Toda UF
21114,SC,4201273,Toda UF
21115,SC,4201307,Toda UF
21116,SC,4201406,Toda UF
21117,SC,4201505,Toda UF
21118,SC,4201604,Toda UF
21119,SC,4201653,Toda UF
21120,SC,4201703,Toda UF
21121,SC,4201802,Toda UF
21122,SC,4201901,Toda UF
21123,SC,4201950,Toda UF
21124,SC,4202057,Toda UF
21125,SC,4202008,Toda UF
21126,SC,4202073,Toda UF
21127,SC,4212809,Toda UF
21128,SC,4202081,Toda UF
21129,SC,4202099,Toda UF
21130,SC,4202107,Toda UF
21131,SC,4202131,Toda UF
21132,SC,4202156,Toda UF
21133,SC,4202206,Toda UF
21134,SC,4202305,Toda UF
21135,SC,4202404,Toda UF
21136,SC,4202438,Toda UF
21137,SC,4202503,Toda UF
21138,SC,4202537,Toda UF
21139,SC,4202578,Toda UF
21140,SC,4202602,Toda UF
21141,SC,4202453,Toda UF
21142,SC,4202701,Toda UF
21143,SC,4202800,Toda UF
21144,SC,4202859,Toda UF
21145,SC,4202875,Toda UF
21146,SC,4202909,Toda UF
21147,SC,4203006,Toda UF
21148,SC,4203105,Toda UF
21149,SC,4203154,Toda UF
21150,SC,4203204,Toda UF
21151,SC,4203303,Toda UF
21152,SC,4203402,Toda UF
21153,SC,4203501,Toda UF
21154,SC,4203600,Toda UF
21155,SC,4203709,Toda UF
21156,SC,4203808,Toda UF
21157,SC,4203253,Toda UF
21158,SC,4203907,Toda UF
21159,SC,4203956,Toda UF
21160,SC,4204004,Toda UF
21161,SC,4204103,Toda UF
21162,SC,4204152,Toda UF
21163,SC,4204178,Toda UF
21164,SC,4204194,Toda UF
21165,SC,4204202,Toda UF
21166,SC,4204251,Toda UF
21167,SC,4204301,Toda UF
21168,SC,4204350,Toda UF
21169,SC,4204400,Toda UF
21170,SC,4204459,Toda UF
21171,SC,4204558,Toda UF
21172,SC,4204509,Toda UF
21173,SC,4204608,Toda UF
21174,SC,4204707,Toda UF
21175,SC,4204756,Toda UF
21176,SC,4204806,Toda UF
21177,SC,4204905,Toda UF
21178,SC,4205001,Toda UF
21179,SC,4205100,Toda UF
21180,SC,4205159,Toda UF
21181,SC,4205175,Toda UF
21182,SC,4205191,Toda UF
21183,SC,4205209,Toda UF
21184,SC,4205308,Toda UF
21185,SC,4205357,Toda UF
21186,SC,4205407,Toda UF
21187,SC,4205431,Toda UF
21188,SC,4205456,Toda UF
21189,SC,4205506,Toda UF
21190,SC,4205555,Toda UF
21191,SC,4205605,Toda UF
21192,SC,4205704,Toda UF
21193,SC,4205803,Toda UF
21194,SC,4205902,Toda UF
21195,SC,4206009,Toda UF
21196,SC,4206108,Toda UF
21197,SC,4206207,Toda UF
21198,SC,4206306,Toda UF
21199,SC,4206405,Toda UF
21200,SC,4206504,Toda UF
21201,SC,4206603,Toda UF
21202,SC,4206652,Toda UF
21203,SC,4206702,Toda UF
21204,SC,4206751,Toda UF
21205,SC,4206801,Toda UF
21206,SC,4206900,Toda UF
21207,SC,4207007,Toda UF
21208,SC,4207106,Toda UF
21209,SC,4207205,Toda UF
21210,SC,4207304,Toda UF
21211,SC,4207403,Toda UF
21212,SC,4207502,Toda UF
21213,SC,4207577,Toda UF
21214,SC,4207601,Toda UF
21215,SC,4207650,Toda UF
21216,SC,4207684,Toda UF
21217,SC,4207700,Toda UF
21218,SC,4207759,Toda UF
21219,SC,4207809,Toda UF
21220,SC,4207858,Toda UF
21221,SC,4207908,Toda UF
21222,SC,4208005,Toda UF
21223,SC,4208104,Toda UF
21224,SC,4208203,Toda UF
21225,SC,4208302,Toda UF
21226,SC,4208401,Toda UF
21227,SC,4208450,Toda UF
21228,SC,4208500,Toda UF
21229,SC,4208609,Toda UF
21230,SC,4208708,Toda UF
21231,SC,4208807,Toda UF
21232,SC,4208906,Toda UF
21233,SC,4208955,Toda UF
21234,SC,4209003,Toda UF
21235,SC,4209102,Toda UF
21236,SC,4209151,Toda UF
21237,SC,4209177,Toda UF
21238,SC,4209201,Toda UF
21239,SC,4209300,Toda UF
21240,SC,4209409,Toda UF
21241,SC,4209458,Toda UF
21242,SC,4209508,Toda UF
21243,SC,4209607,Toda UF
21244,SC,4209706,Toda UF
21245,SC,4209805,Toda UF
21246,SC,4209854,Toda UF
21247,SC,4209904,Toda UF
21248,SC,4210001,Toda UF
21249,SC,4210035,Toda UF
21250,SC,4210050,Toda UF
21251,SC,4210100,Toda UF
21252,SC,4210209,Toda UF
21253,SC,4210308,Toda UF
21254,SC,4210407,Toda UF
21255,SC,4210506,Toda UF
21256,SC,4210555,Toda UF
21257,SC,4210605,Toda UF
21258,SC,4210704,Toda UF
21259,SC,4210803,Toda UF
21260,SC,4210852,Toda UF
21261,SC,4210902,Toda UF
21262,SC,4211009,Toda UF
21263,SC,4211058,Toda UF
21264,SC,4211108,Toda UF
21265,SC,4211207,Toda UF
21266,SC,4211256,Toda UF
21267,SC,4211306,Toda UF
21268,SC,4211405,Toda UF
21269,SC,4211454,Toda UF
21270,SC,4211504,Toda UF
21271,SC,4211603,Toda UF
21272,SC,4211652,Toda UF
21273,SC,4211702,Toda UF
21274,SC,4211751,Toda UF
21275,SC,4211801,Toda UF
21276,SC,4211850,Toda UF
21277,SC,4211876,Toda UF
21278,SC,4211892,Toda UF
21279,SC,4211900,Toda UF
21280,SC,4212007,Toda UF
21281,SC,4212056,Toda UF
21282,SC,4212106,Toda UF
21283,SC,4212205,Toda UF
21284,SC,4212239,Toda UF
21285,SC,4212254,Toda UF
21286,SC,4212270,Toda UF
21287,SC,4212304,Toda UF
21288,SC,4212403,Toda UF
21289,SC,4212502,Toda UF
21290,SC,4212601,Toda UF
21291,SC,4212650,Toda UF
21292,SC,4212700,Toda UF
21293,SC,4212908,Toda UF
21294,SC,4213005,Toda UF
21295,SC,4213104,Toda UF
21296,SC,4213153,Toda UF
21297,SC,4213203,Toda UF
21298,SC,4213302,Toda UF
21299,SC,4213351,Toda UF
21300,SC,4213401,Toda UF
21301,SC,4213500,Toda UF
21302,SC,4213609,Toda UF
21303,SC,4213708,Toda UF
21304,SC,4213807,Toda UF
21305,SC,4213906,Toda UF
21306,SC,4214003,Toda UF
21307,SC,4214102,Toda UF
21308,SC,4214151,Toda UF
21309,SC,4214201,Toda UF
21310,SC,4214300,Toda UF
21311,SC,4214409,Toda UF
21312,SC,4214508,Toda UF
21313,SC,4214607,Toda UF
21314,SC,4214805,Toda UF
21315,SC,4214706,Toda UF
21316,SC,4214904,Toda UF
21317,SC,4215000,Toda UF
21318,SC,4215059,Toda UF
21319,SC,4215075,Toda UF
21320,SC,4215109,Toda UF
21321,SC,4215208,Toda UF
21322,SC,4215307,Toda UF
21323,SC,4215356,Toda UF
21324,SC,4215406,Toda UF
21325,SC,4215455,Toda UF
21326,SC,4215505,Toda UF
21327,SC,4215554,Toda UF
21328,SC,4215604,Toda UF
21329,SC,4215653,Toda UF
21330,SC,4215679,Toda UF
21331,SC,4215687,Toda UF
21332,SC,4215695,Toda UF
21333,SC,4215703,Toda UF
21334,SC,4215802,Toda UF
21335,SC,4215752,Toda UF
21336,SC,4215901,Toda UF
21337,SC,4216008,Toda UF
21338,SC,4216057,Toda UF
21339,SC,4216107,Toda UF
21340,SC,4216206,Toda UF
21341,SC,4216305,Toda UF
21342,SC,4216354,Toda UF
21343,SC,4216255,Toda UF
21344,SC,4216404,Toda UF
21345,SC,4216503,Toda UF
21346,SC,4216602,Toda UF
21347,SC,4216701,Toda UF
21348,SC,4216800,Toda UF
21349,SC,4216909,Toda UF
21350,SC,4217006,Toda UF
21351,SC,4217105,Toda UF
21352,SC,4217154,Toda UF
21353,SC,4217204,Toda UF
21354,SC,4217253,Toda UF
21355,SC,4217303,Toda UF
21356,SC,4217402,Toda UF
21357,SC,4217501,Toda UF
21358,SC,4217550,Toda UF
21359,SC,4217600,Toda UF
21360,SC,4217709,Toda UF
21361,SC,4217758,Toda UF
21362,SC,4217808,Toda UF
21363,SC,4217907,Toda UF
21364,SC,4217956,Toda UF
21365,SC,4218004,Toda UF
21366,SC,4218103,Toda UF
21367,SC,4218202,Toda UF
21368,SC,4218251,Toda UF
21369,SC,4218301,Toda UF
21370,SC,4218350,Toda UF
21371,SC,4218400,Toda UF
21372,SC,4218509,Toda UF
21373,SC,4218608,Toda UF
21374,SC,4218707,Toda UF
21375,SC,4218756,Toda UF
21376,SC,4218806,Toda UF
21377,SC,4218855,Toda UF
21378,SC,4218905,Toda UF
21379,SC,4218954,Toda UF
21380,SC,4219002,Toda UF
21381,SC,4219101,Toda UF
21382,SC,4219150,Toda UF
21383,SC,4219176,Toda UF
21384,SC,4219200,Toda UF
21385,SC,4219309,Toda UF
21386,SC,4219358,Toda UF
21387,SC,4219408,Toda UF
21388,SC,4219507,Toda UF
21389,SC,4219606,Toda UF
21390,SC,4219705,Toda UF
21391,SC,4219853,Toda UF
21392,SC,4220000,Toda UF
21393,RS,4300034,Toda UF
21394,RS,4300059,Toda UF
21395,RS,4300109,Toda UF
21396,RS,4300208,Toda UF
21397,RS,4300307,Toda UF
21398,RS,4300406,Toda UF
21399,RS,4300455,Toda UF
21400,RS,4300471,Toda UF
21401,RS,4300505,Toda UF
21402,RS,4300554,Toda UF
21403,RS,4300570,Toda UF
21404,RS,4300604,Toda UF
21405,RS,4300638,Toda UF
21406,RS,4300646,Toda UF
21407,RS,4300661,Toda UF
21408,RS,4300703,Toda UF
21409,RS,4300802,Toda UF
21410,RS,4300851,Toda UF
21411,RS,4300877,Toda UF
21412,RS,4300901,Toda UF
21413,RS,4301008,Toda UF
21414,RS,4301073,Toda UF
21415,RS,4301057,Toda UF
21416,RS,4301206,Toda UF
21417,RS,4301107,Toda UF
21418,RS,4301305,Toda UF
21419,RS,4301404,Toda UF
21420,RS,4314548,Toda UF
21421,RS,4301503,Toda UF
21422,RS,4301552,Toda UF
21423,RS,4301602,Toda UF
21424,RS,4301636,Toda UF
21425,RS,4301651,Toda UF
21426,RS,4301701,Toda UF
21427,RS,4301750,Toda UF
21428,RS,4301859,Toda UF
21429,RS,4301875,Toda UF
21430,RS,4301909,Toda UF
21431,RS,4301925,Toda UF
21432,RS,4301958,Toda UF
21433,RS,4301800,Toda UF
21434,RS,4302006,Toda UF
21435,RS,4302055,Toda UF
21436,RS,4302105,Toda UF
21437,RS,4302154,Toda UF
21438,RS,4302204,Toda UF
21439,RS,4302220,Toda UF
21440,RS,4302238,Toda UF
21441,RS,4302253,Toda UF
21442,RS,4302303,Toda UF
21443,RS,4302352,Toda UF
21444,RS,4302378,Toda UF
21445,RS,4302402,Toda UF
21446,RS,4302451,Toda UF
21447,RS,4302501,Toda UF
21448,RS,4302584,Toda UF
21449,RS,4302600,Toda UF
21450,RS,4302659,Toda UF
21451,RS,4302709,Toda UF
21452,RS,4302808,Toda UF
21453,RS,4302907,Toda UF
21454,RS,4303004,Toda UF
21455,RS,4303103,Toda UF
21456,RS,4303202,Toda UF
21457,RS,4303301,Toda UF
21458,RS,4303400,Toda UF
21459,RS,4303509,Toda UF
21460,RS,4303558,Toda UF
21461,RS,4303608,Toda UF
21462,RS,4303673,Toda UF
21463,RS,4303707,Toda UF
21464,RS,4303806,Toda UF
21465,RS,4303905,Toda UF
21466,RS,4304002,Toda UF
21467,RS,4304101,Toda UF
21468,RS,4304200,Toda UF
21469,RS,4304309,Toda UF
21470,RS,4304358,Toda UF
21471,RS,4304408,Toda UF
21472,RS,4304507,Toda UF
21473,RS,4304606,Toda UF
21474,RS,4304614,Toda UF
21475,RS,4304622,Toda UF
21476,RS,4304630,Toda UF
21477,RS,4304655,Toda UF
21478,RS,4304663,Toda UF
21479,RS,4304689,Toda UF
21480,RS,4304697,Toda UF
21481,RS,4304671,Toda UF
21482,RS,4304713,Toda UF
21483,RS,4304705,Toda UF
21484,RS,4304804,Toda UF
21485,RS,4304853,Toda UF
21486,RS,4304903,Toda UF
21487,RS,4304952,Toda UF
21488,RS,4305009,Toda UF
21489,RS,4305108,Toda UF
21490,RS,4305116,Toda UF
21491,RS,4305124,Toda UF
21492,RS,4305132,Toda UF
21493,RS,4305157,Toda UF
21494,RS,4305173,Toda UF
21495,RS,4305207,Toda UF
21496,RS,4305306,Toda UF
21497,RS,4305355,Toda UF
21498,RS,4305371,Toda UF
21499,RS,4305405,Toda UF
21500,RS,4305439,Toda UF
21501,RS,4305447,Toda UF
21502,RS,4305454,Toda UF
21503,RS,4305504,Toda UF
21504,RS,4305587,Toda UF
21505,RS,4305603,Toda UF
21506,RS,4305702,Toda UF
21507,RS,4305801,Toda UF
21508,RS,4305835,Toda UF
21509,RS,4305850,Toda UF
21510,RS,4305871,Toda UF
21511,RS,4305900,Toda UF
21512,RS,4305934,Toda UF
21513,RS,4305959,Toda UF
21514,RS,4305975,Toda UF
21515,RS,4306007,Toda UF
21516,RS,4306056,Toda UF
21517,RS,4306072,Toda UF
21518,RS,4306106,Toda UF
21519,RS,4306130,Toda UF
21520,RS,4306205,Toda UF
21521,RS,4306304,Toda UF
21522,RS,4306320,Toda UF
21523,RS,4306353,Toda UF
21524,RS,4306379,Toda UF
21525,RS,4306403,Toda UF
21526,RS,4306429,Toda UF
21527,RS,4306452,Toda UF
21528,RS,4306502,Toda UF
21529,RS,4306601,Toda UF
21530,RS,4306551,Toda UF
21531,RS,4306700,Toda UF
21532,RS,4306734,Toda UF
21533,RS,4306759,Toda UF
21534,RS,4306767,Toda UF
21535,RS,4306809,Toda UF
21536,RS,4306908,Toda UF
21537,RS,4306924,Toda UF
21538,RS,4306957,Toda UF
21539,RS,4306932,Toda UF
21540,RS,4306973,Toda UF
21541,RS,4307005,Toda UF
21542,RS,4307054,Toda UF
21543,RS,4307203,Toda UF
21544,RS,4307302,Toda UF
21545,RS,4307401,Toda UF
21546,RS,4307450,Toda UF
21547,RS,4307500,Toda UF
21548,RS,4307559,Toda UF
21549,RS,4307609,Toda UF
21550,RS,4307708,Toda UF
21551,RS,4307807,Toda UF
21552,RS,4307815,Toda UF
21553,RS,4307831,Toda UF
21554,RS,4307864,Toda UF
21555,RS,4307906,Toda UF
21556,RS,4308003,Toda UF
21557,RS,4308052,Toda UF
21558,RS,4308078,Toda UF
21559,RS,4308102,Toda UF
21560,RS,4308201,Toda UF
21561,RS,4308250,Toda UF
21562,RS,4308300,Toda UF
21563,RS,4308409,Toda UF
21564,RS,4308433,Toda UF
21565,RS,4308458,Toda UF
21566,RS,4308508,Toda UF
21567,RS,4308607,Toda UF
21568,RS,4308656,Toda UF
21569,RS,4308706,Toda UF
21570,RS,4308805,Toda UF
21571,RS,4308854,Toda UF
21572,RS,4308904,Toda UF
21573,RS,4309001,Toda UF
21574,RS,4309050,Toda UF
21575,RS,4309100,Toda UF
21576,RS,4309126,Toda UF
21577,RS,4309159,Toda UF
21578,RS,4309209,Toda UF
21579,RS,4309258,Toda UF
21580,RS,4309308,Toda UF
21581,RS,4309407,Toda UF
21582,RS,4309506,Toda UF
21583,RS,4309555,Toda UF
21584,RS,4307104,Toda UF
21585,RS,4309571,Toda UF
21586,RS,4309605,Toda UF
21587,RS,4309654,Toda UF
21588,RS,4309704,Toda UF
21589,RS,4309753,Toda UF
21590,RS,4309803,Toda UF
21591,RS,4309902,Toda UF
21592,RS,4309951,Toda UF
21593,RS,4310009,Toda UF
21594,RS,4310108,Toda UF
21595,RS,4310207,Toda UF
21596,RS,4310306,Toda UF
21597,RS,4310330,Toda UF
21598,RS,4310363,Toda UF
21599,RS,4310405,Toda UF
21600,RS,4310413,Toda UF
21601,RS,4310439,Toda UF
21602,RS,4310462,Toda UF
21603,RS,4310504,Toda UF
21604,RS,4310538,Toda UF
21605,RS,4310553,Toda UF
21606,RS,4310579,Toda UF
21607,RS,4310603,Toda UF
21608,RS,4310652,Toda UF
21609,RS,4310702,Toda UF
21610,RS,4310751,Toda UF
21611,RS,4310801,Toda UF
21612,RS,4310850,Toda UF
21613,RS,4310876,Toda UF
21614,RS,4310900,Toda UF
21615,RS,4311007,Toda UF
21616,RS,4311106,Toda UF
21617,RS,4311122,Toda UF
21618,RS,4311130,Toda UF
21619,RS,4311155,Toda UF
21620,RS,4311205,Toda UF
21621,RS,4311239,Toda UF
21622,RS,4311270,Toda UF
21623,RS,4311304,Toda UF
21624,RS,4311254,Toda UF
21625,RS,4311403,Toda UF
21626,RS,4311429,Toda UF
21627,RS,4311502,Toda UF
21628,RS,4311601,Toda UF
21629,RS,4311627,Toda UF
21630,RS,4311643,Toda UF
21631,RS,4311718,Toda UF
21632,RS,4311700,Toda UF
21633,RS,4311734,Toda UF
21634,RS,4311759,Toda UF
21635,RS,4311775,Toda UF
21636,RS,4311791,Toda UF
21637,RS,4311809,Toda UF
21638,RS,4311908,Toda UF
21639,RS,4311981,Toda UF
21640,RS,4312005,Toda UF
21641,RS,4312054,Toda UF
21642,RS,4312104,Toda UF
21643,RS,4312138,Toda UF
21644,RS,4312153,Toda UF
21645,RS,4312179,Toda UF
21646,RS,4312203,Toda UF
21647,RS,4312252,Toda UF
21648,RS,4312302,Toda UF
21649,RS,4312351,Toda UF
21650,RS,4312377,Toda UF
21651,RS,4312385,Toda UF
21652,RS,4312401,Toda UF
21653,RS,4312427,Toda UF
21654,RS,4312443,Toda UF
21655,RS,4312450,Toda UF
21656,RS,4312476,Toda UF
21657,RS,4312500,Toda UF
21658,RS,4312609,Toda UF
21659,RS,4312617,Toda UF
21660,RS,4312625,Toda UF
21661,RS,4312658,Toda UF
21662,RS,4312674,Toda UF
21663,RS,4312708,Toda UF
21664,RS,4312757,Toda UF
21665,RS,4312807,Toda UF
21666,RS,4312906,Toda UF
21667,RS,4312955,Toda UF
21668,RS,4313003,Toda UF
21669,RS,4313011,Toda UF
21670,RS,4313037,Toda UF
21671,RS,4313060,Toda UF
21672,RS,4313086,Toda UF
21673,RS,4313102,Toda UF
21674,RS,4313201,Toda UF
21675,RS,4313300,Toda UF
21676,RS,4313334,Toda UF
21677,RS,4313359,Toda UF
21678,RS,4313375,Toda UF
21679,RS,4313490,Toda UF
21680,RS,4313391,Toda UF
21681,RS,4313409,Toda UF
21682,RS,4313425,Toda UF
21683,RS,4313441,Toda UF
21684,RS,4313466,Toda UF
21685,RS,4313508,Toda UF
21686,RS,4313607,Toda UF
21687,RS,4313656,Toda UF
21688,RS,4313706,Toda UF
21689,RS,4313805,Toda UF
21690,RS,4313904,Toda UF
21691,RS,4313953,Toda UF
21692,RS,4314001,Toda UF
21693,RS,4314027,Toda UF
21694,RS,4314035,Toda UF
21695,RS,4314050,Toda UF
21696,RS,4314068,Toda UF
21697,RS,4314076,Toda UF
21698,RS,4314100,Toda UF
21699,RS,4314134,Toda UF
21700,RS,4314159,Toda UF
21701,RS,4314175,Toda UF
21702,RS,4314209,Toda UF
21703,RS,4314308,Toda UF
21704,RS,4314407,Toda UF
21705,RS,4314423,Toda UF
21706,RS,4314456,Toda UF
21707,RS,4314464,Toda UF
21708,RS,4314472,Toda UF
21709,RS,4314498,Toda UF
21710,RS,4314506,Toda UF
21711,RS,4314555,Toda UF
21712,RS,4314605,Toda UF
21713,RS,4314704,Toda UF
21714,RS,4314753,Toda UF
21715,RS,4314779,Toda UF
21716,RS,4314787,Toda UF
21717,RS,4314803,Toda UF
21718,RS,4314902,Toda UF
21719,RS,4315008,Toda UF
21720,RS,4315057,Toda UF
21721,RS,4315073,Toda UF
21722,RS,4315107,Toda UF
21723,RS,4315131,Toda UF
21724,RS,4315149,Toda UF
21725,RS,4315156,Toda UF
21726,RS,4315172,Toda UF
21727,RS,4315206,Toda UF
21728,RS,4315305,Toda UF
21729,RS,4315313,Toda UF
21730,RS,4315321,Toda UF
21731,RS,4315354,Toda UF
21732,RS,4315404,Toda UF
21733,RS,4315453,Toda UF
21734,RS,4315503,Toda UF
21735,RS,4315552,Toda UF
21736,RS,4315602,Toda UF
21737,RS,4315701,Toda UF
21738,RS,4315750,Toda UF
21739,RS,4315800,Toda UF
21740,RS,4315909,Toda UF
21741,RS,4315958,Toda UF
21742,RS,4316006,Toda UF
21743,RS,4316105,Toda UF
21744,RS,4316204,Toda UF
21745,RS,4316303,Toda UF
21746,RS,4316402,Toda UF
21747,RS,4316428,Toda UF
21748,RS,4316436,Toda UF
21749,RS,4316451,Toda UF
21750,RS,4316477,Toda UF
21751,RS,4316501,Toda UF
21752,RS,4316600,Toda UF
21753,RS,4316709,Toda UF
21754,RS,4316733,Toda UF
21755,RS,4316758,Toda UF
21756,RS,4316808,Toda UF
21757,RS,4316972,Toda UF
21758,RS,4316907,Toda UF
21759,RS,4316956,Toda UF
21760,RS,4317202,Toda UF
21761,RS,4317251,Toda UF
21762,RS,4317301,Toda UF
21763,RS,4317004,Toda UF
21764,RS,4317103,Toda UF
21765,RS,4317400,Toda UF
21766,RS,4317509,Toda UF
21767,RS,4317608,Toda UF
21768,RS,4317707,Toda UF
21769,RS,4317558,Toda UF
21770,RS,4317756,Toda UF
21771,RS,4317806,Toda UF
21772,RS,4317905,Toda UF
21773,RS,4317954,Toda UF
21774,RS,4318002,Toda UF
21775,RS,4318051,Toda UF
21776,RS,4318101,Toda UF
21777,RS,4318200,Toda UF
21778,RS,4318309,Toda UF
21779,RS,4318408,Toda UF
21780,RS,4318424,Toda UF
21781,RS,4318432,Toda UF
21782,RS,4318440,Toda UF
21783,RS,4318457,Toda UF
21784,RS,4318465,Toda UF
21785,RS,4318481,Toda UF
21786,RS,4318499,Toda UF
21787,RS,4318507,Toda UF
21788,RS,4318606,Toda UF
21789,RS,4318614,Toda UF
21790,RS,4318622,Toda UF
21791,RS,4318705,Toda UF
21792,RS,4318804,Toda UF
21793,RS,4318903,Toda UF
21794,RS,4319000,Toda UF
21795,RS,4319109,Toda UF
21796,RS,4319125,Toda UF
21797,RS,4319158,Toda UF
21798,RS,4319208,Toda UF
21799,RS,4319307,Toda UF
21800,RS,4319356,Toda UF
21801,RS,4319364,Toda UF
21802,RS,4319372,Toda UF
21803,RS,4319406,Toda UF
21804,RS,4319505,Toda UF
21805,RS,4319604,Toda UF
21806,RS,4319703,Toda UF
21807,RS,4319711,Toda UF
21808,RS,4319737,Toda UF
21809,RS,4319752,Toda UF
21810,RS,4319802,Toda UF
21811,RS,4319901,Toda UF
21812,RS,4320008,Toda UF
21813,RS,4320107,Toda UF
21814,RS,4320206,Toda UF
21815,RS,4320230,Toda UF
21816,RS,4320263,Toda UF
21817,RS,4320305,Toda UF
21818,RS,4320321,Toda UF
21819,RS,4320354,Toda UF
21820,RS,4320404,Toda UF
21821,RS,4320453,Toda UF
21822,RS,4320503,Toda UF
21823,RS,4320552,Toda UF
21824,RS,4320578,Toda UF
21825,RS,4320602,Toda UF
21826,RS,4320651,Toda UF
21827,RS,4320677,Toda UF
21828,RS,4320701,Toda UF
21829,RS,4320800,Toda UF
21830,RS,4320859,Toda UF
21831,RS,4320909,Toda UF
21832,RS,4321006,Toda UF
21833,RS,4321105,Toda UF
21834,RS,4321204,Toda UF
21835,RS,4321303,Toda UF
21836,RS,4321329,Toda UF
21837,RS,4321352,Toda UF
21838,RS,4321402,Toda UF
